Index,Date,Open,High,Low,Close,Volume
Nifty Energy,2020-04-27,12640.95,12785.05,12558.05,12581.95,0
Nifty Energy,2020-04-28,12677.95,12713.00,12433.45,12547.70,0
Nifty Energy,2020-04-29,12664.50,12721.30,12581.25,12611.55,0
Nifty Energy,2020-04-30,12821.20,13228.65,12711.20,13154.70,0
Nifty Energy,2020-05-04,12825.55,12919.65,12689.15,12726.65,0
Nifty Energy,2020-05-05,12917.25,13119.10,12857.30,12897.90,0
Nifty Energy,2020-05-06,12816.95,12966.40,12697.60,12912.40,0
Nifty Energy,2020-05-07,12852.70,12867.95,12748.00,12829.40,0
Nifty Energy,2020-05-08,13043.65,13075.65,12872.40,12896.70,0
Nifty Energy,2020-05-11,13007.50,13188.85,12890.25,12920.15,0
Nifty Energy,2020-05-12,12859.90,12919.45,12584.45,12664.40,0
Nifty Energy,2020-05-13,13176.80,13176.80,12742.00,12911.45,0
Nifty Energy,2020-05-14,12764.35,12782.40,12456.25,12485.95,0
Nifty Energy,2020-05-15,12547.00,12687.60,12440.70,12615.45,0
Nifty Energy,2020-05-18,12672.50,12672.50,12189.25,12214.55,0
Nifty Energy,2020-05-19,12369.00,12497.20,12217.55,12247.70,0
Nifty Energy,2020-05-20,12233.25,12551.00,12190.70,12508.50,0
Nifty Energy,2020-05-21,12510.00,12574.10,12417.45,12502.60,0
Nifty Energy,2020-05-22,12492.50,12518.35,12346.70,12463.55,0
Nifty Energy,2020-05-26,12534.05,12610.70,12474.70,12519.55,0
Nifty Energy,2020-05-27,12562.75,12750.45,12441.80,12715.95,0
Nifty Energy,2020-05-28,12783.50,12871.60,12747.10,12845.00,0
Nifty Energy,2020-05-29,12794.90,13117.15,12737.15,13060.50,0
Nifty Energy,2020-06-01,13205.90,13488.50,13161.30,13345.60,0
Nifty Energy,2020-06-02,13430.30,13511.60,13297.30,13479.90,0
Nifty Energy,2020-06-03,13595.65,13666.20,13478.95,13519.55,0
Nifty Energy,2020-06-04,13469.10,13739.50,13453.60,13704.60,0
Nifty Energy,2020-06-05,13762.15,14002.50,13738.85,13925.40,0
Nifty Energy,2020-06-08,14234.20,14328.50,14099.25,14140.55,0
Nifty Energy,2020-06-09,14179.00,14239.75,13845.00,13894.90,0
Nifty Energy,2020-06-10,13943.10,14000.95,13805.10,13954.30,0
Nifty Energy,2020-06-11,13917.95,14037.75,13709.85,13745.70,0
Nifty Energy,2020-06-12,13274.50,13891.15,13269.40,13855.75,0
Nifty Energy,2020-06-15,13755.65,13907.75,13589.60,13815.45,0
Nifty Energy,2020-06-16,14062.35,14080.65,13597.50,13780.55,0
Nifty Energy,2020-06-17,13708.85,13864.05,13675.80,13742.95,0
Nifty Energy,2020-06-18,13714.20,14078.50,13670.60,14023.45,0
Nifty Energy,2020-06-19,14135.65,14604.65,14093.90,14535.25,0
Nifty Energy,2020-06-22,14684.50,14785.65,14581.75,14675.60,0
Nifty Energy,2020-06-23,14748.00,14867.05,14695.05,14837.55,0
Nifty Energy,2020-06-24,14942.60,14957.20,14571.15,14603.65,0
Nifty Energy,2020-06-25,14575.75,14733.55,14462.40,14505.20,0
Nifty Energy,2020-06-26,14665.55,14879.20,14596.05,14832.65,0
Nifty Energy,2020-06-29,14775.45,14833.45,14536.85,14588.50,0
Nifty Energy,2020-06-30,14737.10,14737.10,14368.85,14396.55,0
Nifty Energy,2020-07-01,14399.85,14495.05,14275.70,14474.35,0
Nifty Energy,2020-07-02,14538.75,14707.60,14509.55,14625.20,0
Nifty Energy,2020-07-03,14738.55,14797.15,14644.30,14771.05,0
Nifty Energy,2020-07-06,14887.70,15057.00,14822.70,14997.85,0
Nifty Energy,2020-07-07,15037.60,15046.85,14667.00,14696.70,0
Nifty Energy,2020-07-08,14715.95,14768.90,14514.55,14554.35,0
Nifty Energy,2020-07-09,14639.05,14682.25,14565.35,14620.85,0
Nifty Energy,2020-07-10,14604.70,14724.40,14522.90,14698.50,0
Nifty Energy,2020-07-13,14827.75,15025.10,14754.30,14835.10,0
Nifty Energy,2020-07-14,14808.95,14825.15,14539.45,14581.90,0
Nifty Energy,2020-07-15,14718.35,14822.80,14162.60,14302.95,0
Nifty Energy,2020-07-16,14345.55,14365.45,14070.75,14339.90,0
Nifty Energy,2020-07-17,14400.45,14980.60,14400.45,14942.25,0
Nifty Energy,2020-07-20,14985.30,15044.20,14887.50,14936.00,0
Nifty Energy,2020-07-21,15026.05,15478.65,15005.10,15457.35,0
Nifty Energy,2020-07-22,15520.10,15711.75,15405.55,15565.40,0
Nifty Energy,2020-07-23,15536.30,15854.65,15480.40,15803.25,0
Nifty Energy,2020-07-24,15732.35,15964.80,15700.30,15895.85,0
Nifty Energy,2020-07-27,16030.75,16047.00,15764.45,15903.05,0
Nifty Energy,2020-07-28,15925.45,16029.35,15916.15,16001.95,0
Nifty Energy,2020-07-29,15994.70,16064.00,15629.35,15737.55,0
Nifty Energy,2020-07-30,15695.00,15719.75,15379.75,15439.00,0
Nifty Energy,2020-07-31,15478.40,15542.50,15238.45,15309.15,0
Nifty Energy,2020-08-03,15280.50,15283.45,15003.60,15055.55,0
Nifty Energy,2020-08-04,15111.05,15462.20,15024.75,15408.15,0
Nifty Energy,2020-08-05,15476.90,15566.50,15297.70,15328.30,0
Nifty Energy,2020-08-06,15467.60,15539.80,15337.50,15408.15,0
Nifty Energy,2020-08-07,15444.60,15562.15,15413.10,15498.05,0
Nifty Energy,2020-08-10,15601.20,15638.60,15457.95,15515.35,0
Nifty Energy,2020-08-11,15608.30,15705.30,15499.60,15588.25,0
Nifty Energy,2020-08-12,15542.50,15594.40,15452.05,15549.00,0
Nifty Energy,2020-08-13,15575.60,15608.00,15492.35,15540.55,0
Nifty Energy,2020-08-14,15615.85,15639.15,15282.10,15394.95,0
Nifty Energy,2020-08-17,15444.00,15640.95,15315.55,15588.45,0
Nifty Energy,2020-08-18,15624.50,15749.40,15595.90,15634.35,0
Nifty Energy,2020-08-19,15748.10,15824.70,15684.20,15712.00,0
Nifty Energy,2020-08-20,15650.50,16049.20,15592.55,15960.95,0
Nifty Energy,2020-08-21,16146.80,16252.85,16047.50,16085.35,0
Nifty Energy,2020-08-24,16171.90,16243.40,15974.15,16071.00,0
Nifty Energy,2020-08-25,16141.05,16166.10,15925.30,15980.20,0
Nifty Energy,2020-08-26,16056.75,16153.95,15914.85,16115.05,0
Nifty Energy,2020-08-27,16198.40,16212.20,15971.15,15996.10,0
Nifty Energy,2020-08-28,16075.60,16139.95,15941.00,15970.75,0
Nifty Energy,2020-08-31,16208.10,16301.70,15534.35,15605.25,0
Nifty Energy,2020-09-01,15712.20,15734.70,15509.70,15673.05,0
Nifty Energy,2020-09-02,15709.45,15895.45,15633.90,15857.25,0
Nifty Energy,2020-09-03,15864.60,15928.55,15679.30,15734.75,0
Nifty Energy,2020-09-04,15537.00,15612.95,15393.15,15434.70,0
Nifty Energy,2020-09-07,15507.05,15554.85,15231.20,15356.45,0
Nifty Energy,2020-09-08,15413.85,15487.00,15293.80,15336.45,0
Nifty Energy,2020-09-09,15223.60,15424.80,15095.30,15365.85,0
Nifty Energy,2020-09-10,15490.95,16029.70,15453.00,15978.05,0
Nifty Energy,2020-09-11,15968.90,16046.30,15833.05,15942.30,0
Nifty Energy,2020-09-14,16010.70,16092.40,15765.50,15829.15,0
Nifty Energy,2020-09-15,15869.20,15966.80,15833.30,15898.60,0
Nifty Energy,2020-09-16,15922.95,15997.40,15801.10,15829.45,0
Nifty Energy,2020-09-17,15793.35,15866.30,15658.75,15688.45,0
Nifty Energy,2020-09-18,15796.25,15830.00,15649.30,15777.10,0
Nifty Energy,2020-09-21,15771.10,15784.00,15304.70,15366.30,0
Nifty Energy,2020-09-22,15407.75,15418.15,14923.70,15064.90,0
Nifty Energy,2020-09-23,15247.70,15247.70,14841.80,14956.60,0
Nifty Energy,2020-09-24,14751.60,14849.90,14492.30,14548.45,0
Nifty Energy,2020-09-25,14701.80,14870.80,14602.35,14826.30,0
Nifty Energy,2020-09-28,15004.80,15305.90,14963.85,15210.20,0
Nifty Energy,2020-09-29,15378.35,15378.95,15109.80,15175.10,0
Nifty Energy,2020-09-30,15283.25,15333.70,14959.70,15026.95,0
Nifty Energy,2020-10-01,15157.60,15157.60,14984.15,15049.70,0
Nifty Energy,2020-10-05,15134.75,15149.50,14971.85,14999.05,0
Nifty Energy,2020-10-06,15072.95,15084.10,14920.80,14966.80,0
Nifty Energy,2020-10-07,14990.25,15166.35,14889.65,14914.40,0
Nifty Energy,2020-10-08,14945.40,14953.00,14714.25,14780.15,0
Nifty Energy,2020-10-09,14784.10,14857.70,14721.20,14833.80,0
Nifty Energy,2020-10-12,14883.75,14969.90,14723.55,14754.60,0
Nifty Energy,2020-10-13,14742.50,14935.05,14708.90,14911.95,0
Nifty Energy,2020-10-14,14902.80,14952.65,14645.75,14755.00,0
Nifty Energy,2020-10-15,14767.05,14832.65,14399.65,14460.20,0
Nifty Energy,2020-10-16,14520.35,14667.30,14435.95,14562.55,0
Nifty Energy,2020-10-19,14656.85,14832.75,14642.80,14743.25,0
Nifty Energy,2020-10-20,14718.30,14751.30,14504.50,14529.15,0
Nifty Energy,2020-10-21,14667.50,14834.55,14478.70,14643.55,0
Nifty Energy,2020-10-22,14591.30,14831.50,14510.20,14789.45,0
Nifty Energy,2020-10-23,14845.45,14947.60,14809.30,14901.70,0
Nifty Energy,2020-10-26,14905.70,14912.40,14537.95,14613.45,0
Nifty Energy,2020-10-27,14712.45,14780.55,14560.60,14752.25,0
Nifty Energy,2020-10-28,14857.10,14869.25,14660.50,14688.35,0
Nifty Energy,2020-10-29,14535.20,14758.60,14534.35,14722.15,0
Nifty Energy,2020-10-30,14827.90,15024.05,14810.70,14977.80,0
Nifty Energy,2020-11-02,14972.55,15002.25,14554.00,14606.10,0
Nifty Energy,2020-11-03,14754.65,14800.65,14478.35,14528.45,0
Nifty Energy,2020-11-04,14512.70,14650.10,14444.50,14628.50,0
Nifty Energy,2020-11-05,14787.80,15040.90,14731.25,15020.35,0
Nifty Energy,2020-11-06,15112.55,15232.95,15085.40,15180.75,0
Nifty Energy,2020-11-09,15379.20,15513.20,15282.55,15491.50,0
Nifty Energy,2020-11-10,15595.65,15740.50,15466.15,15713.05,0
Nifty Energy,2020-11-11,15761.10,15926.15,15635.35,15773.55,0
Nifty Energy,2020-11-12,15779.25,15857.90,15694.15,15743.20,0
Nifty Energy,2020-11-13,15691.95,15917.55,15667.55,15869.25,0
Nifty Energy,2020-11-14,16010.60,16066.05,15927.95,16019.60,0
Nifty Energy,2020-11-17,16277.30,16284.75,15885.55,15925.30,0
Nifty Energy,2020-11-18,15942.55,16025.25,15770.50,15911.10,0
Nifty Energy,2020-11-19,15813.55,16160.95,15809.45,15951.55,0
Nifty Energy,2020-11-20,15978.50,16081.40,15837.95,15959.75,0
Nifty Energy,2020-11-23,16182.05,16463.45,16124.05,16405.55,0
Nifty Energy,2020-11-24,16528.35,16584.05,16342.50,16460.55,0
Nifty Energy,2020-11-25,16542.20,16597.15,16356.45,16388.00,0
Nifty Energy,2020-11-26,16317.90,16388.20,16201.35,16346.00,0
Nifty Energy,2020-11-27,16386.30,16516.90,16066.50,16251.85,0
Nifty Energy,2020-12-01,16326.60,16537.85,16207.45,16475.35,0
Nifty Energy,2020-12-02,16536.25,16729.90,16439.80,16701.05,0
Nifty Energy,2020-12-03,16821.45,16964.00,16740.65,16941.25,0
Nifty Energy,2020-12-04,17048.10,17102.10,16802.90,16923.55,0
Nifty Energy,2020-12-07,16953.50,17081.70,16940.25,16998.60,0
Nifty Energy,2020-12-08,17103.35,17176.90,16905.00,16967.55,0
Nifty Energy,2020-12-09,17088.25,17166.90,17026.80,17087.75,0
Nifty Energy,2020-12-10,17071.05,17104.80,16785.00,16931.60,0
Nifty Energy,2020-12-11,16930.95,17400.80,16927.95,17204.05,0
Nifty Energy,2020-12-14,17298.50,17388.15,17255.05,17351.35,0
Nifty Energy,2020-12-15,17393.00,17393.00,17101.80,17281.35,0
Nifty Energy,2020-12-16,17440.60,17456.60,17316.30,17383.15,0
Nifty Energy,2020-12-17,17454.95,17484.10,17285.20,17323.55,0
Nifty Energy,2020-12-18,17355.85,17375.55,17098.90,17231.95,0
Nifty Energy,2020-12-21,17223.05,17223.05,15989.80,16377.45,0
Nifty Energy,2020-12-22,16320.20,16617.25,16065.10,16569.00,0
Nifty Energy,2020-12-23,16590.50,16663.80,16420.60,16628.20,0
Nifty Energy,2020-12-24,16727.55,16919.90,16706.80,16860.70,0
Nifty Energy,2020-12-28,16958.65,17057.85,16915.65,17005.50,0
Nifty Energy,2020-12-29,17055.15,17110.15,16807.45,16899.35,0
Nifty Energy,2020-12-30,16938.20,16976.05,16818.50,16948.75,0
Nifty Energy,2020-12-31,16933.65,17066.80,16892.60,16922.50,0
Nifty Energy,2021-01-01,17002.40,17011.35,16922.30,16976.20,0
Nifty Energy,2021-01-04,17096.15,17193.95,16969.30,17176.15,0
Nifty Energy,2021-01-05,17058.80,17087.85,16926.25,17070.55,0
Nifty Energy,2021-01-06,17168.40,17272.35,16952.70,17097.85,0
Nifty Energy,2021-01-07,17206.40,17283.70,16998.15,17042.75,0
Nifty Energy,2021-01-08,17166.80,17273.35,17126.50,17255.15,0
Nifty Energy,2021-01-11,17336.50,17345.30,17051.35,17108.55,0
Nifty Energy,2021-01-12,17140.30,17376.90,17092.30,17329.60,0
Nifty Energy,2021-01-13,17425.40,17615.45,17229.05,17430.15,0
Nifty Energy,2021-01-14,17531.70,17694.95,17463.00,17669.40,0
Nifty Energy,2021-01-15,17771.10,17811.95,17266.70,17341.05,0
Nifty Energy,2021-01-18,17371.20,17400.25,16933.30,17200.75,0
Nifty Energy,2021-01-19,17346.25,17552.35,17334.55,17518.55,0
Nifty Energy,2021-01-20,17565.05,17634.20,17394.65,17596.30,0
Nifty Energy,2021-01-21,17710.45,17835.65,17480.05,17564.15,0
Nifty Energy,2021-01-22,17596.35,17631.90,17172.90,17259.80,0
Nifty Energy,2021-01-25,17327.95,17340.70,16730.70,16772.30,0
Nifty Energy,2021-01-27,16695.50,16706.75,16439.45,16482.90,0
Nifty Energy,2021-01-28,16340.25,16585.00,16334.15,16459.75,0
Nifty Energy,2021-01-29,16586.40,16696.50,16104.60,16159.20,0
Nifty Energy,2021-02-01,16294.40,16643.80,16202.80,16587.55,0
Nifty Energy,2021-02-02,16779.60,17034.65,16618.40,16950.50,0
Nifty Energy,2021-02-03,17040.65,17317.15,16927.25,17221.50,0
Nifty Energy,2021-02-04,17274.25,17524.85,17213.50,17462.95,0
Nifty Energy,2021-02-05,17614.85,17644.45,17321.15,17415.50,0
Nifty Energy,2021-02-08,17441.50,17718.35,17422.60,17664.05,0
Nifty Energy,2021-02-09,17751.80,17913.55,17604.90,17685.40,0
Nifty Energy,2021-02-10,17709.30,17790.90,17502.65,17706.40,0
Nifty Energy,2021-02-11,17661.00,17969.85,17621.90,17945.90,0
Nifty Energy,2021-02-12,17997.70,18041.25,17625.10,17753.05,0
Nifty Energy,2021-02-15,17829.00,17867.80,17676.25,17714.55,0
Nifty Energy,2021-02-16,17749.85,18235.85,17734.60,18129.30,0
Nifty Energy,2021-02-17,18066.65,18347.70,17988.75,18305.45,0
Nifty Energy,2021-02-18,18404.55,18893.55,18389.50,18770.65,0
Nifty Energy,2021-02-19,18747.40,19035.55,18479.85,18681.50,0
Nifty Energy,2021-02-22,18669.80,18794.30,18252.60,18336.85,0
Nifty Energy,2021-02-23,18576.75,18865.85,18534.60,18717.50,0
Nifty Energy,2021-02-24,18843.50,18914.25,18663.20,18782.40,0
Nifty Energy,2021-02-25,18934.15,19519.20,18924.90,19355.70,0
Nifty Energy,2021-02-26,19079.05,19315.10,18656.20,18793.35,0
Nifty Energy,2021-03-01,19096.45,19209.60,18962.15,19159.10,0
Nifty Energy,2021-03-02,19355.30,19477.05,19138.90,19303.40,0
Nifty Energy,2021-03-03,19567.15,19727.20,19309.55,19670.05,0
Nifty Energy,2021-03-04,19486.05,19676.90,19436.80,19507.30,0
Nifty Energy,2021-03-05,19514.15,19767.70,19323.55,19428.20,0
Nifty Energy,2021-03-08,19516.05,19907.95,19481.50,19650.35,0
Nifty Energy,2021-03-09,19654.20,19692.95,19053.85,19385.15,0
Nifty Energy,2021-03-10,19544.25,19548.45,19238.70,19331.25,0
Nifty Energy,2021-03-12,19546.55,19612.75,19203.70,19318.30,0
Nifty Energy,2021-03-15,19440.15,19440.85,19005.75,19322.90,0
Nifty Energy,2021-03-16,19404.20,19497.00,19249.35,19293.20,0
Nifty Energy,2021-03-17,19279.00,19298.60,18654.55,18693.95,0
Nifty Energy,2021-03-18,18834.90,18952.95,18326.65,18404.40,0
Nifty Energy,2021-03-19,18264.15,19066.50,18045.15,18985.40,0
Nifty Energy,2021-03-22,19151.30,19152.20,18862.85,18991.75,0
Nifty Energy,2021-03-23,19076.70,19143.60,18952.55,19005.55,0
Nifty Energy,2021-03-24,18853.90,18984.85,18641.05,18676.75,0
Nifty Energy,2021-03-25,18719.60,18724.35,18094.20,18133.35,0
Nifty Energy,2021-03-26,18345.60,18395.15,18075.50,18217.65,0
Nifty Energy,2021-03-30,18392.00,18588.90,18309.70,18418.90,0
Nifty Energy,2021-03-31,18372.45,18449.45,18160.40,18185.10,0
Nifty Energy,2021-04-01,18295.25,18543.00,18246.80,18516.20,0
Nifty Energy,2021-04-05,18438.80,18476.50,17973.40,18232.20,0
Nifty Energy,2021-04-06,18335.70,18425.10,18139.45,18217.15,0
Nifty Energy,2021-04-07,18339.30,18537.35,18284.35,18333.35,0
Nifty Energy,2021-04-08,18368.85,18445.90,18226.10,18275.55,0
Nifty Energy,2021-04-09,18289.70,18305.10,18058.00,18077.15,0
Nifty Energy,2021-04-12,17796.95,17811.55,17215.25,17279.45,0
Nifty Energy,2021-04-13,17381.75,17713.55,17348.05,17672.80,0
Nifty Energy,2021-04-15,17650.10,17950.50,17544.45,17781.65,0
Nifty Energy,2021-04-16,17757.35,17982.75,17712.25,17841.05,0
Nifty Energy,2021-04-19,17456.00,17518.10,17302.30,17357.75,0
Nifty Energy,2021-04-20,17476.60,17570.50,17254.95,17342.00,0
Nifty Energy,2021-04-22,17271.60,17449.45,17159.30,17370.95,0
Nifty Energy,2021-04-23,17323.20,17594.10,17304.40,17537.70,0
Nifty Energy,2021-04-26,17662.70,17742.10,17609.50,17675.00,0
Nifty Energy,2021-04-27,17702.05,17919.15,17686.55,17879.20,0
Nifty Energy,2021-04-28,17990.35,18037.50,17914.95,17990.60,0
Nifty Energy,2021-04-29,18176.80,18234.65,18003.20,18063.10,0
Nifty Energy,2021-04-30,17926.70,18387.35,17897.05,18031.10,0
Nifty Energy,2021-05-03,17854.90,18048.90,17789.55,17983.40,0
Nifty Energy,2021-05-04,18031.75,18150.60,17881.60,17947.85,0
Nifty Energy,2021-05-05,18102.20,18203.75,17961.65,18058.80,0
Nifty Energy,2021-05-06,18169.75,18209.80,18031.75,18178.20,0
Nifty Energy,2021-05-07,18283.25,18366.00,18149.90,18295.60,0
Nifty Energy,2021-05-10,18428.25,18614.35,18379.30,18590.05,0
Nifty Energy,2021-05-11,18489.65,18944.75,18409.35,18917.80,0
Nifty Energy,2021-05-12,18968.00,19088.20,18585.50,18717.40,0
Nifty Energy,2021-05-14,18858.10,18858.10,18489.95,18652.95,0
Nifty Energy,2021-05-17,18803.75,18870.40,18684.55,18847.05,0
Nifty Energy,2021-05-18,19106.70,19289.35,19052.45,19201.55,0
Nifty Energy,2021-05-19,19248.50,19353.15,19164.50,19308.10,0
Nifty Energy,2021-05-20,19376.95,19432.80,19098.75,19155.50,0
Nifty Energy,2021-05-21,19283.15,19358.90,19258.15,19326.30,0
Nifty Energy,2021-05-24,19420.30,19608.40,19364.35,19583.55,0
Nifty Energy,2021-05-25,19767.25,19767.25,19521.05,19542.40,0
Nifty Energy,2021-05-26,19637.70,19637.70,19300.05,19321.00,0
Nifty Energy,2021-05-27,19435.55,19453.10,19263.85,19295.35,0
Nifty Energy,2021-05-28,19446.45,19713.60,19401.85,19566.80,0
Nifty Energy,2021-05-31,19648.10,19949.35,19485.50,19908.95,0
Nifty Energy,2021-06-01,19967.05,20134.05,19895.60,19976.80,0
Nifty Energy,2021-06-02,19959.70,20253.40,19959.00,20223.50,0
Nifty Energy,2021-06-03,20372.00,20517.20,20233.90,20328.40,0
Nifty Energy,2021-06-04,20402.30,20487.80,20285.75,20368.05,0
Nifty Energy,2021-06-07,20497.10,20769.25,20416.30,20743.95,0
Nifty Energy,2021-06-08,20840.30,20840.30,20576.55,20745.00,0
Nifty Energy,2021-06-09,20884.45,21061.10,20518.65,20669.20,0
Nifty Energy,2021-06-10,20866.40,20894.75,20662.25,20712.80,0
Nifty Energy,2021-06-11,20826.75,20972.90,20647.50,20797.20,0
Nifty Energy,2021-06-14,20755.35,20983.75,20407.15,20902.70,0
Nifty Energy,2021-06-15,21022.95,21066.10,20851.75,20900.10,0
Nifty Energy,2021-06-16,20848.40,20926.20,20689.00,20773.35,0
Nifty Energy,2021-06-17,20582.65,20772.10,20380.30,20564.50,0
Nifty Energy,2021-06-18,20569.75,20587.40,19939.05,20164.20,0
Nifty Energy,2021-06-21,19937.40,20469.90,19913.55,20439.50,0
Nifty Energy,2021-06-22,20582.10,20715.85,20450.65,20491.00,0
Nifty Energy,2021-06-23,20656.25,20656.25,20306.40,20353.55,0
Nifty Energy,2021-06-24,20319.85,20353.30,20019.30,20078.95,0
Nifty Energy,2021-06-25,20108.90,20110.55,19891.20,19961.05,0
Nifty Energy,2021-06-28,20097.30,20101.30,19827.35,19858.50,0
Nifty Energy,2021-06-29,19883.10,19980.70,19757.85,19849.15,0
Nifty Energy,2021-06-30,19905.50,19990.35,19774.00,19822.40,0
Nifty Energy,2021-07-01,19870.40,19894.15,19680.70,19708.55,0
Nifty Energy,2021-07-02,19653.05,19740.65,19636.55,19684.10,0
Nifty Energy,2021-07-05,19694.20,19814.20,19678.60,19789.65,0
Nifty Energy,2021-07-06,19712.40,19889.90,19691.00,19726.05,0
Nifty Energy,2021-07-07,19692.10,19742.65,19521.40,19693.80,0
Nifty Energy,2021-07-08,19718.10,19751.95,19516.75,19597.45,0
Nifty Energy,2021-07-09,19558.80,19579.60,19420.25,19501.20,0
Nifty Energy,2021-07-12,19548.05,19619.10,19436.45,19467.30,0
Nifty Energy,2021-07-13,19583.00,19658.30,19516.10,19570.60,0
Nifty Energy,2021-07-14,19602.95,19681.20,19454.85,19524.75,0
Nifty Energy,2021-07-15,19545.00,19560.30,19397.55,19436.50,0
Nifty Energy,2021-07-16,19484.70,19589.35,19424.25,19567.90,0
Nifty Energy,2021-07-19,19506.90,19660.35,19428.75,19517.30,0
Nifty Energy,2021-07-20,19445.20,19467.55,19235.45,19309.95,0
Nifty Energy,2021-07-22,19447.60,19632.55,19279.90,19600.05,0
Nifty Energy,2021-07-23,19673.95,19686.30,19465.30,19503.80,0
Nifty Energy,2021-07-26,19491.50,19496.55,19273.45,19300.10,0
Nifty Energy,2021-07-27,19320.00,19353.70,19070.90,19116.15,0
Nifty Energy,2021-07-28,19159.75,19162.50,18803.30,19011.75,0
Nifty Energy,2021-07-29,19101.30,19134.00,18928.20,18975.35,0
Nifty Energy,2021-07-30,19029.75,19166.95,18902.85,18934.15,0
Nifty Energy,2021-08-02,19045.90,19252.45,18982.05,19229.15,0
Nifty Energy,2021-08-03,19360.05,19436.80,19232.05,19385.30,0
Nifty Energy,2021-08-04,19463.45,19577.00,19356.30,19405.20,0
Nifty Energy,2021-08-05,19417.75,19483.55,19228.85,19432.45,0
Nifty Energy,2021-08-06,19463.70,19636.45,19362.55,19411.80,0
Nifty Energy,2021-08-09,19458.55,19458.55,19187.45,19272.75,0
Nifty Energy,2021-08-10,19319.25,19370.05,19000.60,19135.75,0
Nifty Energy,2021-08-11,19199.75,19440.35,19091.50,19400.75,0
Nifty Energy,2021-08-12,19415.65,19629.90,19384.75,19599.05,0
Nifty Energy,2021-08-13,19590.75,19692.10,19567.70,19677.05,0
Nifty Energy,2021-08-16,19703.90,19888.20,19601.75,19786.05,0
Nifty Energy,2021-08-17,19803.05,19871.35,19584.15,19722.45,0
Nifty Energy,2021-08-18,19803.70,19834.55,19609.90,19685.00,0
Nifty Energy,2021-08-20,19436.30,19561.15,19285.20,19348.70,0
Nifty Energy,2021-08-23,19518.50,19518.50,19132.50,19332.15,0
Nifty Energy,2021-08-24,19425.95,19604.35,19393.70,19562.50,0
Nifty Energy,2021-08-25,19625.15,19797.55,19592.55,19757.25,0
Nifty Energy,2021-08-26,19847.55,19904.10,19729.05,19865.05,0
Nifty Energy,2021-08-27,19914.60,19966.65,19753.65,19942.45,0
Nifty Energy,2021-08-30,20036.15,20271.20,19977.75,20243.65,0
Nifty Energy,2021-08-31,20273.25,20340.80,20122.90,20289.70,0
Nifty Energy,2021-09-01,20421.05,20476.55,20323.05,20356.55,0
Nifty Energy,2021-09-02,20270.05,20508.75,20267.10,20466.00,0
Nifty Energy,2021-09-03,20592.50,20958.75,20560.15,20934.00,0
Nifty Energy,2021-09-06,21104.10,21242.90,20943.20,21008.55,0
Nifty Energy,2021-09-07,21055.75,21094.45,20830.75,20934.50,0
Nifty Energy,2021-09-08,20871.20,21036.60,20795.65,21004.70,0
Nifty Energy,2021-09-09,21008.45,21186.10,20959.55,21148.35,0
